trade_date,Binance_Coin LogReturn,Bitcoin LogReturn,Bitcoin_Cash LogReturn,Bitcoin_SV LogReturn,Cardano LogReturn,Chainlink LogReturn,Crypto_com_Coin LogReturn,EOS LogReturn,Ethereum LogReturn,Huobi_Token LogReturn,Litecoin LogReturn,Monero LogReturn,NEO LogReturn,Stellar LogReturn,Tether LogReturn,Tezos LogReturn,TRON LogReturn,UNUS_SED_LEO LogReturn,USD_Coin LogReturn,XRP LogReturn,Binance_Coin Volume,Bitcoin Volume,Bitcoin_Cash Volume,Bitcoin_SV Volume,Cardano Volume,Chainlink Volume,Crypto_com_Coin Volume,EOS Volume,Ethereum Volume,Huobi_Token Volume,Litecoin Volume,Monero Volume,NEO Volume,Stellar Volume,Tether Volume,Tezos Volume,TRON Volume,UNUS_SED_LEO Volume,USD_Coin Volume,XRP Volume
2020-05-23,-0.00301,0.0029,0.00204,-0.00519,-0.00919,-0.0274,0.03352,-0.01161,0.00731,-0.00504,-0.00408,0.01087,-0.01454,-0.00823,0.00995,-0.01439,0.01264,0,0,-0.00745,16916740,3015231,10237538,5513106,2362056426,87269519,366649469,770207930,51293593,21377961,58407088,1123769,34181407,5896261344,33558214278,32054476,101054158291,9689454,418061541,7313723331
2020-05-24,-0.03122,-0.04656,-0.04416,-0.04762,-0.04968,-0.03077,-0.01495,-0.02362,-0.03075,-0.03077,-0.03654,-0.0424,-0.05109,-0.0415,-0.00995,-0.03315,-0.04194,0,0,-0.01737,15356540,3613269,11207382,6407007,2011155229,86822602,360429803,882344193,57574561,29128287,61427204,1067901,31491973,5896318552,38750476810,34794792,100693945858,10253046,420645623,7343085093
2020-05-25,0.01971,0.01317,0.02517,-0.00439,0.02569,0.00778,0.07325,0.01188,0.01447,0.01807,0.01171,0.00716,0.02135,0.01891,0,0.02222,0.02139,0,0,0.00965,18180479,3535924,10563622,6062564,3448872295,82890383,370075647,754197356,51092958,26822817,63262529,1121377,37287982,6880820309,35985513624,33151847,100973289730,11812949,427366175,8512081770
2020-05-26,-0.01165,-0.0081,-0.01459,-0.01792,-0.01082,-0.00778,-0.01609,-0.01587,-0.0168,-0.01028,-0.01218,0.00292,-0.00201,-0.01454,-0.00199,-0.01848,-0.01201,0,-0.00063,-0.01713,16239668,3334936,11378891,6548781,3019930213,76506381,311827071,686198163,49898047,21689413,57987156,1086321,38849948,5662654577,32890869434,30600379,95969548451,11578920,386844384,8104695488
2020-05-27,0.01713,0.03841,0.02735,0.04334,0.03228,0.00519,0.02765,0.02372,0.03389,0.02046,0.03315,0.04337,0.01003,0.01687,0.00199,0.01113,0.0112,0.00873,0.00063,0.01982,17723993,3634593,13490891,8328105,3409559905,78891095,406281098,730449453,51762756,22841435,63914903,1309612,36403692,6665798731,35227376559,29373748,94156619948,11649459,447764091,7835567167
2020-05-28,0.03398,0.03686,0.02491,0.01888,0.15692,0.0431,-0.00002,0.02317,0.05124,0.02253,0.02031,0.0383,0.03626,0.03868,0,0.03979,0.02686,0.00866,-0.00104,0.01374,18314856,3674293,13937763,7637174,6148006865,80390014,410550971,719454716,56974432,25504615,61905801,1380033,37474474,6710645589,38116870951,31019393,95668343927,11155952,477857413,8109657093
2020-05-29,-0.00117,-0.00914,-0.00528,-0.01039,0.00156,-0.00998,-0.00275,-0.00382,0.00381,0.0123,-0.00246,-0.01245,-0.01259,-0.01447,0,0.02105,-0.00796,0.01709,0.00104,-0.01126,17736715,3469219,13937792,8088242,6092387126,81977778,359428331,765337259,55687899,28075105,58879270,1374412,36136669,6439562238,36706734857,34413876,90687342048,10321234,445543681,7406357475
2020-05-30,0.04026,0.02731,0.05375,0.05793,0.17412,0.04412,0.0648,0.05588,0.09367,0.01697,0.06272,0.0315,0.07055,0.06502,0,0.01379,0.08324,0,0,0.03892,19033414,3419413,16292573,10742995,8352559548,87498995,414976899,823353800,64908960,34155864,61889096,1395718,45809913,7273835994,40377918880,41339841,105129551860,11938022,478039732,8320725040
2020-05-31,-0.04026,-0.02498,-0.04651,-0.04406,-0.03445,-0.00964,-0.00201,-0.03315,-0.04805,-0.02433,-0.04188,-0.04932,-0.00364,-0.02529,-0.00197,-0.04196,-0.02627,0,0,-0.0162,17631597,2898868,13809237,8321932,11221276875,91318703,373861912,796082387,51697145,27838328,56646874,1419363,50621382,8893668803,35043589841,35366157,107467616147,11577603,437098476,8491952386
2020-06-01,0.0498,0.07199,0.0625,0.04851,0.08771,0.05877,0.09588,0.05111,0.06702,0.02433,0.05422,0.03874,0.12414,0.06696,0.00197,0.05557,0.06787,0.00844,0,0.03555,19653503,3586541,14003884,8611555,8767756417,115477159,339585938,868629823,58379095,33181116,64781318,1662203,67009706,8491631476,39658621950,42486987,103920389507,11749152,511987831,8243415992
2020-06-02,-0.03813,-0.06475,-0.02498,-0.03549,-0.03398,0.00228,-0.03766,-0.04737,-0.04036,-0.01942,-0.047,-0.01715,-0.0261,0.04867,-0.00248,-0.02393,-0.04203,0,-0.0011,-0.03625,16268336,3973916,18055097,10396216,7376495352,102110816,360730960,1068031584,56926158,47337452,65092079,1556117,58829893,10310504619,45642412882,53965601,100155301795,12029576,517885832,8958933995
2020-06-03,0.01782,0.01323,0.01201,0.00138,0.08526,0.02252,0.06018,0.00743,0.02892,0.00245,0.02686,0.00958,0.02207,0.04136,0.00248,0.0506,0.03424,0.00837,0.00104,0.00442,16016014,2606774,12331220,7421269,6814241667,78258039,328547965,664093315,40971171,28004698,57825662,1188881,43175122,7728395217,30595026161,36749051,96895285998,9293979,370599479,6573520411
2020-06-04,0.00114,0.01479,0.01816,0.00854,0.04083,-0.01345,0.02815,0.00738,0.00102,0.00731,0.00991,0.01567,-0.01466,-0.00189,0,-0.01325,0.00207,0.01653,0.00006,0.00646,14325997,2664473,10518224,7314594,6803599367,71393950,465367180,671180847,41629988,28722420,56901938,1151385,39934546,8830031155,31617065491,35150962,93587976025,9819043,292625260,6697404818
2020-06-05,0.00681,-0.01388,0.00031,-0.00416,-0.0408,-0.01135,0.02087,0.03611,-0.01322,0.04971,-0.01246,-0.00736,-0.0266,-0.03652,0,-0.0202,0.00165,0.00816,0,-0.00435,15025106,2415434,8900330,6854071,4101275473,67821366,620196123,811513226,38274329,62541622,53888856,941307,37445127,7942053582,29614424319,27824036,89200792839,9816643,267403161,6181910261
2020-06-06,-0.00852,-0.00123,-0.01369,-0.01263,0.00681,-0.00917,0.03441,-0.00712,0.00294,0.02734,-0.00682,-0.00133,-0.00676,0.00458,-0.0007,-0.00683,0.00324,0.01613,-0.00173,-0.00467,14045459,2115865,7016322,6097493,2692220589,62109322,520193491,661273206,33591530,30726632,46067226,853838,35380502,6266596659,23557032093,20957549,89448423624,9784147,249878020,5149918779
2020-06-07,-0.00514,0.01084,0.00422,-0.00134,0.00727,0.0023,0.03532,0.00712,0.0133,-0.0045,-0.00128,-0.01475,-0.00085,-0.01112,0.0007,-0.01033,0.06747,0,0.00173,0.00151,13122118,2577227,7997302,7059275,3673163887,64980013,503950938,681417893,39190651,54600455,51075351,1036469,36355742,6263079801,29428489635,26438622,102156226089,10711972,279183697,5617265335
2020-06-08,-0.00344,0.00129,0.00306,-0.01109,-0.00259,0.02497,0.00949,-0.01429,0.00464,0,-0.00429,0.02403,-0.01196,0.0127,0,0.01715,-0.01229,0,-0.00161,0.00158,11588588,2200304,7503855,5988135,2459349957,64439379,446265751,629941789,32867190,25125060,50628024,963309,30160123,4968040023,23773499797,22923408,92511193713,10813115,258331703,5121111247
2020-06-10,0.00115,0.01004,0.00831,0.01155,-0.03412,-0.00901,0.05382,-0.0036,0.00458,0.00225,0.00451,0.0206,0.02545,-0.01705,0,-0.01715,-0.01963,0,0.00107,-0.0041,12575040,2617566,6836807,7239930,3843532387,66367624,508177311,584695421,35617176,25687287,46092591,994672,35630191,5835148115,26529161098,28020860,81718611106,11138242,286737409,5441902790
2020-06-11,-0.06527,-0.05716,-0.08435,-0.0666,-0.10294,-0.10737,-0.09007,-0.09063,-0.06572,-0.06034,-0.07033,-0.08585,-0.10499,-0.09561,0,-0.09808,-0.10796,-0.00803,0.00054,-0.06493,12710159,3152079,9550844,7533189,4050114619,84027567,510215054,920534838,51577947,50084661,56641010,1080942,32449794,7866283278,39277703093,43800062,88530323098,11586101,361515564,6888678900
2020-06-12,0.02183,0.01692,0.02423,0.0079,0.05416,0.02978,0.03463,0.02729,0.02468,0.03294,0.02989,0.02944,0.01843,0.02137,0,0.0189,0.04042,0,0,0.01959,13395041,2405044,6582300,6419127,3150381270,81355237,456392218,699252266,37805388,28026675,51178369,982156,36908266,6407724608,28748565604,39854584,88706353645,11748798,269662003,6024898764
2020-06-13,0.00896,-0.00059,-0.00447,-0.00109,-0.00663,0.00488,0.00482,0,0.00596,-0.00464,0.00578,0.01193,0.0127,0.0172,0,0.01117,0.0149,0,0,-0.00433,13005289,1853156,5169729,4836263,2035923724,65603641,398705459,537966382,29981633,19170737,38697411,823710,33141741,5280731566,21716523327,28899535,82178486024,12100945,244922456,5427859770
2020-06-14,-0.00956,-0.00938,-0.01,-0.01582,-0.02927,-0.03718,0.02446,-0.00772,-0.0203,-0.01641,-0.02265,-0.01345,-0.03767,-0.03956,0.00995,-0.03774,-0.02718,-0.0496,0,-0.00774,11827289,2013749,5389005,4947621,1831167535,64251627,415160207,535846694,31454844,20073737,39977645,826862,31353990,5349249441,21101000066,29873517,80875691160,10672821,261665467,5320698279
2020-06-15,-0.01695,0.00679,-0.01048,-0.02452,0.02113,-0.0076,-0.01114,-0.01957,-0.01802,-0.00712,-0.00386,-0.01579,-0.02273,-0.00427,-0.00995,0.01147,-0.0089,-0.01709,0,0.00757,12464520,2834741,7307055,6610070,4258661695,93305100,405569680,757192350,45410309,36394141,47521703,1163229,39864239,6677737644,32953927002,43144374,83228471857,12281096,329241566,6838384303
2020-06-16,0.00244,0.0092,0.00532,0.00284,0.00871,0.03008,0.02671,0.00787,0.01934,0.00948,-0.00068,0.01898,0.01332,0.00192,0,-0.00763,0.00205,-0.01739,0,-0.00919,12043426,2271405,6064623,5906902,2750015547,75243710,427121899,543648086,34308810,25072766,41951363,1012144,33229201,5935464192,25217650481,32180039,74661819523,11096549,305768693,6030053905
2020-06-17,-0.00122,-0.00607,0.01222,0.00949,0.05382,0.0268,0.01758,0.00391,-0.00595,-0.01186,0.00341,-0.01129,0.00189,0.00903,0,0.02647,0.00334,0,0,0.0111,11616299,2121928,5955513,5088290,3626747142,77874729,389282074,593625077,32950654,23008049,45430541,1106578,34981522,6436147003,24323246034,34724672,74980865826,11435710,296663411,6878030493
2020-06-18,-0.01165,-0.00724,-0.01462,-0.01456,-0.01535,0.0024,0.00176,-0.01179,-0.004,-0.00719,-0.01073,-0.00184,-0.01521,-0.01339,0,-0.00374,-0.00843,0,0,-0.01293,10819319,1881218,5435026,5011226,2952834977,71921032,392977965,460639015,28868492,22459153,35996513,1054289,31251278,5551671554,21264596740,50337003,49617080213,11382729,265869062,5439668465
2020-06-19,-0.01868,-0.01324,-0.01973,-0.01298,-0.03179,-0.02182,-0.00176,-0.01193,-0.0216,-0.0268,-0.02041,-0.01783,-0.02228,-0.02377,-0.00619,-0.02273,-0.01663,0.00873,-0.00151,-0.02206,10004361,2099719,6562141,6283557,2616557471,69313339,385945038,481137515,30251601,26085597,39717978,1114224,30967650,5837041424,23470352500,41447529,49150534790,12205526,286647943,5810173772
2020-06-20,0.00876,0.00476,-0.00185,0.00196,-0.00332,0.02182,0.02679,0.00797,0.00933,0.00738,0.01558,0.00016,0.00586,0.00934,0.00507,0,0.00832,0.01724,0.00074,0.00911,9932545,1839980,6273269,6482015,2104503605,72831077,464775751,502340023,27400059,20745504,34883008,1005969,29356272,5362572633,20296904732,35138995,56135212102,12133394,264342534,5151700861
2020-06-21,-0.00312,-0.00308,-0.00263,-0.00497,-0.01095,0.00478,0.00116,0,-0.00122,-0.00738,-0.00602,0.00949,0.00292,-0.01679,0.00112,-0.00769,-0.00579,-0.00858,0.00077,-0.01545,9454277,1644594,4924210,5233410,1925681511,62227717,450373250,428402928,24442056,19169191,31530615,940032,29919672,4758098703,18600502949,27139767,57465670255,11994342,264745286,4777425190
2020-06-22,0.02956,0.03642,0.03609,0.0185,0.06338,0.06469,0.04358,0.01575,0.05745,0.05055,0.02521,0.02115,0.04555,0.04431,-0.00208,0.03042,0.03059,-0.00866,-0.00382,0.01954,11203432,2227060,7420544,7084768,2495865429,81829330,509994737,529158631,38511989,39316339,38032117,1265426,35081046,5894093921,25927969001,32862043,48863553248,12431287,313373413,6451516589
2020-06-23,-0.00365,-0.00198,0.00424,0.02712,-0.00793,0.07331,0.00229,0.0039,0.00662,0,-0.00023,0.01535,0.01473,-0.00913,0.00208,0.04037,0.01181,0.00866,0.00382,-0.00313,10088811,1764301,5015547,5404265,2210360110,113017615,592518142,421196050,27223911,19603706,30913793,1287135,33356373,5270034887,21504042667,45556924,47619278366,10986746,276155747,5787005678
2020-06-24,-0.02404,-0.03337,-0.03228,-0.04312,-0.00443,-0.01889,-0.0555,-0.03162,-0.03489,0.00935,-0.0308,-0.03156,-0.042,-0.02915,0,-0.05547,-0.03454,0.01709,0,-0.02364,10369173,2001948,5563325,5586547,3651479874,100140476,533977134,529591540,36736180,47464437,34329933,1102631,33333128,5306442176,25367004473,45524726,36077726000,12121556,317475211,6102901666
2020-06-25,-0.00689,-0.00525,-0.00322,-0.00324,-0.01086,0.01889,-0.01424,-0.00402,-0.01208,-0.01641,-0.00656,-0.00758,-0.01344,-0.01959,0,-0.01533,-0.00194,0.01681,0,-0.00382,8954613,2004051,4808443,5438623,2520312502,87615616,525923343,441469289,29913704,21660682,30722253,1052944,28967637,4837180622,21617089198,36841078,32232427188,11274836,280081178,5736321638
2020-06-26,-0.01074,-0.01106,-0.00995,-0.01821,-0.01393,-0.0274,-0.0149,-0.00404,-0.01414,-0.00712,0.0177,-0.00623,-0.0146,-0.01088,-0.00104,-0.0434,-0.00579,0.01653,-0.00016,-0.00491,8626413,1990638,5855687,5966882,2013886017,77335745,493289510,590326482,31073648,19300717,39931210,982467,27679810,4667366492,22607125480,46313144,33786767042,11982853,270846512,6932551391
2020-06-27,-0.0362,-0.01291,-0.05218,-0.04298,-0.03643,-0.0549,-0.01462,-0.0498,-0.02965,-0.01198,-0.04148,-0.02597,-0.04512,-0.06001,0.00104,-0.06239,-0.02092,0.00816,0.00016,-0.03238,9853633,1897276,5593407,6784333,1872904714,76615011,492528915,616141254,30569697,21731158,34244755,967066,29696436,4358890518,22081516055,40462207,36938659501,11798847,262458666,6357823905
2020-06-28,0.01503,0.0108,0.0195,-0.01717,0.03433,0.02892,0.05558,0.00425,0.01066,-0.00241,-0.00362,0.01544,0.03229,0.01864,0,0.01702,0.01928,0.01613,0,0.00474,10442201,1601066,5001999,6656278,2389703374,73369999,494988977,488068248,27685868,22107117,32237816,860838,28037487,3449525065,18015458533,33008707,33472952822,13123038,227229690,6427607393
2020-06-29,0.00582,0.00516,0.01112,0.00457,0.04235,0.01307,0.05765,0.00844,0.01252,0.01439,0.01057,0.0138,0.01381,0.01367,0,0.01674,0.02424,0.00797,-0.0006,0.0015,10860877,1795589,5449254,6418156,3355536971,69974778,522541263,510932734,29660734,24320455,40083611,999410,27695974,4503558615,20201360245,29469075,44722713724,13157343,240699322,6549845658
2020-06-30,-0.00647,-0.00577,-0.01436,-0.01225,-0.00903,-0.01088,-0.0123,-0.00844,-0.00827,-0.01198,-0.00912,-0.01018,-0.01679,0.02727,-0.0001,-0.02097,0.01038,0,0.0003,-0.01181,9804816,1717053,4630251,5904578,2499463620,62651327,523807864,392865404,26816691,20122826,33372861,1008158,20913456,4376146707,18926927613,24856273,41179668212,12917293,230481636,5711028112
2020-07-01,0.02689,0.00984,0.00763,-0.00666,0.14363,0.02805,0.00907,0.00423,0.02099,0,0.00553,0.0167,0.0109,0.02095,0.0001,0.01681,0.03002,-0.00797,0.0003,0.00627,10232898,1739222,5008940,6274844,4595930351,69254523,346137541,455351234,28261718,19779329,29350216,1006301,21079801,4674203488,20411881694,27739121,41601107722,12922128,277334257,6325646327
2020-07-02,-0.01849,-0.01143,-0.00623,-0.00773,-0.01711,0.03142,-0.01354,0.0084,-0.00747,-0.00241,-0.00505,0.01962,-0.00891,-0.0012,0.0198,-0.01681,-0.01055,0.01587,0.00995,0.00151,9680581,1780640,4894431,5603448,4373764305,89934684,592337393,430998416,26980285,26636328,32193157,1470889,17407846,4246102546,21498835857,25916276,46744946403,12277335,267310389,5949314296
2020-07-03,-0.01622,-0.00397,-0.00333,-0.00418,0.02318,-0.02294,0.00368,0.01247,-0.01759,-0.00971,-0.00677,-0.04883,-0.02516,-0.01706,-0.02028,-0.03449,-0.00192,-0.02391,-0.00995,-0.00514,8990695,1436404,4260160,5647164,4705841112,72607108,618673314,440866442,22468150,17119833,27156109,1329760,15623153,3010073554,17041201726,27492870,35105228505,13164234,249382729,5524633520
2020-07-04,0.01686,0.00496,0.01687,-0.00052,0.03475,0.01258,0.02609,0.01639,0.0162,0.00487,0.02065,0.02175,0.01517,0.00915,0.00048,0.02169,0.00849,0,-0.00042,0.0093,9488764,1349141,4433181,5773341,3310304748,65412937,598367166,415859323,23008890,18655601,28173527,1073427,16464112,3234240208,16838562150,24204711,38279599653,13332562,230840903,5645436041
2020-07-05,-0.00451,-0.00643,-0.01561,-0.00913,-0.01757,-0.01258,0.01619,-0.02053,-0.00617,-0.00976,-0.01123,-0.01429,0.00999,-0.01022,-0.0011,-0.02169,0.00214,-0.0496,-0.00176,-0.00545,8926472,1417456,4512734,5689139,2645620908,66983785,554261277,413307978,23174184,19074971,27968688,1195126,18457172,2997976734,18463774024,26921119,38618637558,9335218,229674049,5462967411
2020-07-06,0.05162,0.03269,0.08545,0.22144,0.06894,0.12479,0.04168,0.07972,0.05906,0.04082,0.05518,0.02592,0.04851,0.06743,0.0011,0.06782,0.06773,0.03334,0.00139,0.06321,10839046,1939278,6953539,11223450,3303926393,114711890,548839912,657749635,37440235,44687081,40757452,1157305,22959832,4018084508,28529521513,38067128,58726636604,13759201,262699030,7789858561
2020-07-07,0.02843,-0.01323,-0.01871,-0.03982,0.11083,0.06139,0.01757,-0.01934,-0.01011,-0.03107,-0.01467,-0.00541,-0.00475,0.01936,-0.00079,0.02828,-0.04715,0.00816,0.00079,-0.02025,11871595,1485918,4916823,7602129,5166980801,134182843,477885780,448812248,26806624,34752998,31186617,863280,20273871,3541710317,20270796874,47053608,39950088782,12781746,251559016,5715935536
2020-07-08,0.02706,0.01885,0.02531,0.0247,0.09993,0.1265,0.03724,0.04581,0.03125,0.02161,0.04248,0.02631,0.05191,0.14856,0.00065,0.05428,0.04081,0,-0.00078,0.1023,12493171,2109391,5806101,7488887,9384128456,154594563,492118084,647733797,40731184,34027428,48845289,1355212,26847353,5955481459,28533547997,49043229,43704861922,14159861,338841897,9645035142
2020-07-09,-0.02052,-0.01608,-0.01813,-0.01762,-0.04418,-0.06043,-0.00564,-0.00749,-0.01491,-0.00715,-0.01471,0.02062,-0.02377,0.06364,0.00014,-0.0424,0.02998,0,0.00078,-0.00874,10536815,1924560,5112858,6066233,5185655359,115520371,463937273,562104503,34426266,25989382,44245722,1391712,22959285,9634813607,24561400673,44444106,44437333113,13586722,262667252,8877083876
2020-07-10,0.02226,0.00009,-0.00394,-0.01634,-0.04928,0.00654,0.00407,-0.01515,-0.00843,0.00477,-0.00653,-0.00474,-0.02719,-0.01866,-0.00001,0,-0.01683,-0.00816,-0.00007,-0.02121,10206329,1817129,4711686,6450431,4231270596,97220292,459054708,449198800,30088308,20987984,41452899,1421159,21791615,5903352850,19416443913,37870097,31288577089,12233632,268671791,5786376973
2020-07-11,0.02064,-0.00415,-0.00531,0.00093,0.05667,-0.00326,0.01192,0,-0.00633,-0.00238,0.00967,0.02102,0.02256,0.05915,0.00001,0.05738,0.01222,-0.01653,0.00007,0.01273,10707771,1430941,3536942,4810563,3229477099,70914979,454585127,353772730,23491247,16003213,39693787,1310435,23043972,6592791065,16806808751,56406290,27235056507,13180769,228437643,4983322874
2020-07-12,0.03458,0.0039,0.00046,0.01665,0.01245,0.17768,-0.00284,-0.00382,0.01109,0.00713,-0.0009,0.00566,0.00186,0.00709,-0.00137,0.04364,-0.01167,-0.06899,-0.00176,-0.00328,12493912,1560996,3788270,5539708,2698712905,141346415,421172644,375793460,27394235,20508789,35800833,1362764,19003072,4044355860,18573193897,62974105,23436470166,14974960,247440552,4232867213
2020-07-13,0.00928,-0.00355,-0.0185,-0.02065,-0.02094,-0.01794,-0.01416,-0.02326,-0.0105,0.00237,-0.01626,0.00217,-0.00838,-0.05086,0.00092,0.03153,-0.03361,0,0.00176,-0.00984,14280538,1891978,5152298,6024101,4414361729,204084621,578464609,520319836,32332433,22282704,38949976,1263721,23054541,4206831904,23314502378,144066758,27830073881,11626546,284579510,5998584827
2020-07-14,-0.01809,-0.00004,-0.01047,-0.00275,0.06098,0.12056,-0.01391,0.00391,0.00254,0,-0.00274,-0.01983,0.01393,0.01992,-0.00051,0.02048,0.005,0.00889,-0.00119,0.00118,11148102,1956533,4924462,5675342,3509150020,154545842,427282187,506937497,30668217,19403741,42929141,988452,20102191,3344853952,21942996080,85837430,25043572598,15930835,273094116,6025831830
2020-07-15,-0.02748,-0.00546,-0.01198,-0.01074,-0.01215,0.06454,0.01778,-0.01179,-0.00748,0,-0.01194,0.0387,0.01283,0.02078,0.0004,0.07796,-0.00455,0.01754,0.00071,-0.00858,9484311,1718886,4360942,6075576,2231373595,138930251,464787324,483244374,25862685,19611144,41568680,1408430,22107168,4201424013,19815981798,97493855,21692143969,15842894,257355407,5392067877
2020-07-16,-0.02592,-0.00662,-0.0144,-0.03725,-0.03471,-0.03534,-0.00828,-0.01193,-0.02025,-0.0095,-0.02907,-0.04268,-0.02677,0.0681,0.00054,-0.03498,-0.02403,0.01724,0.00042,-0.01566,11010163,1715024,5087336,6091062,3307368203,129103321,405676213,523195008,24708967,21541523,36186865,1235825,19370769,5193653117,20179872145,120955990,23465725918,15623384,278704981,5398529815
2020-07-18,-0.00058,0.00293,0.00103,-0.00185,-0.02774,-0.04663,0.02132,0,0.00784,0,0.00923,0.00898,-0.01413,0.00022,-0.00119,-0.02623,0.01482,0,-0.00239,0.02691,8719140,1339721,3881482,5851695,1782084066,89973221,452818293,344127112,23010753,13045270,27022527,778655,14867754,2648451530,15440421893,53830745,18145795507,13144158,238026037,4424158749
2020-07-19,0.04732,0.00292,0.01263,-0.00452,0.01003,0.01372,-0.00216,0.0315,0.0127,0.00476,0.00282,0.00744,0.0085,-0.00812,-0.00044,-0.01002,0.00442,-0.01724,-0.00045,-0.00103,12159745,1410641,4233401,6325098,1291777813,69334944,426917096,444357088,26378789,13918729,26847897,721015,14302568,2145988572,16091650119,40877113,19240843536,13000307,240294831,4157805499
2020-07-20,-0.02709,-0.00235,-0.01934,-0.01547,-0.04792,-0.1044,-0.01935,-0.00778,-0.00986,0.00474,-0.01349,0.00782,-0.02187,-0.05345,0.00165,-0.07308,-0.01487,0.01724,0.00173,-0.02065,11464100,1499244,4233839,6184496,1459059296,87960627,452307289,455701009,23599723,15274048,27258424,809636,15262929,2455923292,16934121540,45856142,19585768100,12062353,242472228,4306344652
2020-07-21,0.01364,0.02273,0.03011,0.04627,0.04186,0.00137,0.01334,0.02317,0.03687,0.00236,0.03832,0.00403,0.07143,0.01619,-0.00111,0.08641,0.01972,0.00851,-0.00128,0.01991,10673542,1949346,5126805,7158369,1734635695,94187488,481303830,473708776,28292271,22743671,32341600,1014409,25349354,2328154246,22059440128,53618475,20800896121,13515417,268648984,4714873131
2020-07-22,0.02067,0.01592,0.03904,0.02412,0.00775,0.02576,0.01986,0.01515,0.06773,0.01869,0.02981,0.02652,0.03432,0.01034,0.00111,0.01967,0.02202,0,0.00246,0.02164,10718228,1749422,5273691,6804467,1278748504,86937212,446328293,472515326,30370369,20845382,31248970,879751,20743795,1948613023,21019426051,41481471,18122837899,12468697,275968364,4650560421
2020-07-23,0.03156,0.00583,-0.00483,0.01394,-0.0012,0.05216,-0.00177,-0.00377,0.04657,0.00462,-0.002,0.0194,-0.01394,0.00554,-0.00182,0.0288,-0.00497,0,-0.00235,0.02062,11980812,1899507,5672398,7520550,1627709998,94764447,472837675,533804972,38300213,14992153,39552906,1144095,21385570,2658075512,24919732145,54422135,21392600944,14084675,295955581,7026473396
2020-07-24,0.02538,-0.00462,-0.00858,-0.01443,-0.01535,-0.05753,0.00128,-0.0229,0.01636,-0.03279,-0.01505,-0.01772,-0.02757,-0.02277,0.00081,-0.04517,0.0053,0.00844,0.00041,-0.01715,13115221,1731646,5045866,6928713,1617741481,73260657,487764459,493473982,34179056,26785879,36409025,1013597,21828044,2286737900,22369825740,46473507,21614247048,12606601,274167257,6288976160
2020-07-25,0.03237,0.0146,0.0577,0.04653,0.16378,0.03049,0.02487,0.05264,0.08523,0.01653,0.09946,0.02593,0.0441,0.04717,-0.00093,0.00985,0.03952,0.01667,-0.00026,0.04809,13206154,1728955,6796963,7423722,4748942735,75162753,536100093,607635679,36980599,23303800,52348282,829448,19157832,2421637124,25114689067,42322511,23236972163,12174537,280751437,5862808727
2020-07-26,-0.01323,0.02329,-0.01084,-0.00121,0.03106,-0.02111,0.0204,-0.00735,0.01819,0.00234,-0.01695,0.0592,0.00086,-0.01455,0.00081,-0.02649,-0.00849,0,-0.00039,0.0041,12650476,2094547,6746757,8221897,5095195203,91443268,518249827,663442970,39120003,27502613,53464144,1147084,20328671,3306574850,28897121562,50800857,24539877876,13212471,353679233,6749908209
2020-07-27,0.00511,0.10401,0.0802,0.08708,-0.06512,-0.05481,0.07268,0.04686,0.03762,0.04344,0.09856,0.00703,-0.00173,-0.04338,0.00113,-0.05519,0.00758,0.03252,0.0011,0.03963,16626822,3384349,9678702,9733487,5198930615,126248806,681282742,935711037,49573816,36701389,67325069,1529907,31649252,3596117430,44334171479,92262248,30654050604,13517043,471294398,8037031396
2020-07-28,0.02765,-0.00713,0.07601,0.03236,0.06842,0.01676,-0.03355,0.05147,-0.0152,-0.00899,0.04848,0.0353,0.01372,0.0257,0,0.00354,0.02414,0,0.0001,0.0291,14295529,2626640,9830196,9832504,4440842359,82780415,696763718,863424047,38726697,41416208,60687327,1672592,26210605,3120586208,37054214114,56046975,29050922198,13895409,378413658,7730806007
2020-07-29,-0.01348,0.01705,-0.00062,-0.00351,-0.06047,-0.01395,0.02496,0.01329,0.00482,0,-0.0074,-0.02692,-0.00341,-0.01783,0,-0.01424,0.01056,0,0.00139,0.05419,10204164,2236581,6657176,7882625,3133111527,80485061,708312245,777087338,34272177,25328619,46460676,1163301,20423809,2516470935,31945080196,48119912,29204753765,13488831,345073564,8546420249
2020-07-30,0.00551,0.00097,0.01316,0.00914,0.00506,0.04127,-0.00684,0.00658,0.05026,-0.0068,0.0263,0.02421,0.00851,0.01412,0,0.00714,-0.00254,0,-0.00018,0.00584,10044420,2058129,6581161,7735211,1836746049,83332774,623054784,656533821,36237903,21244819,53944028,899761,16328484,1879211675,30145197612,36554977,24104173674,12567847,332745913,6770661641
2020-07-31,0.03245,0.01892,0.02804,0.06507,-0.01281,0.04609,0.01295,0.01303,0.03223,-0.00456,0.02373,0.04072,0.0317,0.00298,0,0.01062,0.02059,0.00797,0.01013,0.05715,11297005,2064702,6431010,8648850,1651185972,88815928,666747749,626888171,35376836,22174777,42941930,934379,18595544,1827056175,31216575237,38738609,24279645881,12920899,350666771,7367607394
